Locations: Source Locations
Name,     H-Coord,     X,    Y
LatLon03418, Lat-Long, 48.1640625, 10.546875
LatLon03419, Lat-Long, 48.1640625, 10.734375
LatLon03420, Lat-Long, 48.1640625, 10.921875
LatLon03421, Lat-Long, 48.1640625, 11.109375
LatLon03422, Lat-Long, 48.4453125, 5.296875
LatLon03423, Lat-Long, 48.4453125, 5.484375
LatLon03424, Lat-Long, 48.4453125, 5.671875
LatLon03425, Lat-Long, 48.4453125, 5.859375
LatLon03426, Lat-Long, 48.4453125, 6.046875
LatLon03427, Lat-Long, 48.4453125, 6.234375
LatLon03428, Lat-Long, 48.4453125, 6.421875
LatLon03429, Lat-Long, 48.4453125, 6.609375
LatLon03430, Lat-Long, 48.4453125, 6.796875
LatLon03431, Lat-Long, 48.4453125, 6.984375
LatLon03432, Lat-Long, 48.4453125, 7.171875
LatLon03433, Lat-Long, 48.4453125, 7.359375
LatLon03434, Lat-Long, 48.4453125, 7.546875
LatLon03435, Lat-Long, 48.4453125, 7.734375
LatLon03436, Lat-Long, 48.4453125, 7.921875
LatLon03437, Lat-Long, 48.4453125, 8.109375
LatLon03438, Lat-Long, 48.4453125, 8.296875
LatLon03439, Lat-Long, 48.4453125, 8.484375
LatLon03440, Lat-Long, 48.4453125, 8.671875
LatLon03441, Lat-Long, 48.4453125, 8.859375
LatLon03442, Lat-Long, 48.4453125, 9.046875
LatLon03443, Lat-Long, 48.4453125, 9.234375
LatLon03444, Lat-Long, 48.4453125, 9.421875
LatLon03445, Lat-Long, 48.4453125, 9.609375
LatLon03446, Lat-Long, 48.4453125, 9.796875
LatLon03447, Lat-Long, 48.4453125, 9.984375
LatLon03448, Lat-Long, 48.4453125, 10.171875
LatLon03449, Lat-Long, 48.4453125, 10.359375
LatLon03450, Lat-Long, 48.4453125, 10.546875
LatLon03451, Lat-Long, 48.4453125, 10.734375
LatLon03452, Lat-Long, 48.4453125, 10.921875
LatLon03453, Lat-Long, 48.4453125, 11.109375
LatLon03454, Lat-Long, 48.7265625, 5.671875
LatLon03455, Lat-Long, 48.7265625, 5.859375
LatLon03456, Lat-Long, 48.7265625, 6.046875
LatLon03457, Lat-Long, 48.7265625, 6.234375
LatLon03458, Lat-Long, 48.7265625, 6.421875
LatLon03459, Lat-Long, 48.7265625, 6.609375
LatLon03460, Lat-Long, 48.7265625, 6.796875
LatLon03461, Lat-Long, 48.7265625, 6.984375
LatLon03462, Lat-Long, 48.7265625, 7.171875
LatLon03463, Lat-Long, 48.7265625, 7.359375
LatLon03464, Lat-Long, 48.7265625, 7.546875
LatLon03465, Lat-Long, 48.7265625, 7.734375
LatLon03466, Lat-Long, 48.7265625, 7.921875
LatLon03467, Lat-Long, 48.7265625, 8.109375
LatLon03468, Lat-Long, 48.7265625, 8.296875
LatLon03469, Lat-Long, 48.7265625, 8.484375
LatLon03470, Lat-Long, 48.7265625, 8.671875
LatLon03471, Lat-Long, 48.7265625, 8.859375
LatLon03472, Lat-Long, 48.7265625, 9.046875
LatLon03473, Lat-Long, 48.7265625, 9.234375
LatLon03474, Lat-Long, 48.7265625, 9.421875
LatLon03475, Lat-Long, 48.7265625, 9.609375
LatLon03476, Lat-Long, 48.7265625, 9.796875
LatLon03477, Lat-Long, 48.7265625, 9.984375
LatLon03478, Lat-Long, 48.7265625, 10.171875
LatLon03479, Lat-Long, 48.7265625, 10.359375
LatLon03480, Lat-Long, 48.7265625, 10.546875
LatLon03481, Lat-Long, 48.7265625, 10.734375
LatLon03482, Lat-Long, 48.7265625, 10.921875
LatLon03483, Lat-Long, 48.7265625, 11.109375
LatLon03484, Lat-Long, 48.7265625, 11.296875
LatLon03485, Lat-Long, 49.0078125, 6.234375
LatLon03486, Lat-Long, 49.0078125, 6.421875
LatLon03487, Lat-Long, 49.0078125, 6.609375
LatLon03488, Lat-Long, 49.0078125, 6.796875
LatLon03489, Lat-Long, 49.0078125, 6.984375
LatLon03490, Lat-Long, 49.0078125, 7.171875
LatLon03491, Lat-Long, 49.0078125, 7.359375
LatLon03492, Lat-Long, 49.0078125, 7.546875
LatLon03493, Lat-Long, 49.0078125, 7.734375
LatLon03494, Lat-Long, 49.0078125, 7.921875
LatLon03495, Lat-Long, 49.0078125, 8.109375
LatLon03496, Lat-Long, 49.0078125, 8.296875
LatLon03497, Lat-Long, 49.0078125, 8.484375
LatLon03498, Lat-Long, 49.0078125, 8.671875
LatLon03499, Lat-Long, 49.0078125, 8.859375
LatLon03500, Lat-Long, 49.0078125, 9.046875
LatLon03501, Lat-Long, 49.0078125, 9.234375
LatLon03502, Lat-Long, 49.0078125, 9.421875
LatLon03503, Lat-Long, 49.0078125, 9.609375
LatLon03504, Lat-Long, 49.0078125, 9.796875
LatLon03505, Lat-Long, 49.0078125, 9.984375
LatLon03506, Lat-Long, 49.0078125, 10.171875
LatLon03507, Lat-Long, 49.0078125, 10.359375
LatLon03508, Lat-Long, 49.0078125, 10.546875
LatLon03509, Lat-Long, 49.0078125, 10.734375
LatLon03510, Lat-Long, 49.0078125, 10.921875
LatLon03511, Lat-Long, 49.0078125, 11.109375
LatLon03512, Lat-Long, 49.2890625, 6.984375
LatLon03513, Lat-Long, 49.2890625, 7.171875
LatLon03514, Lat-Long, 49.2890625, 7.359375
LatLon03515, Lat-Long, 49.2890625, 7.546875
LatLon03516, Lat-Long, 49.2890625, 7.734375
LatLon03517, Lat-Long, 49.2890625, 7.921875
LatLon03518, Lat-Long, 49.2890625, 8.109375
LatLon03519, Lat-Long, 49.2890625, 8.296875
LatLon03520, Lat-Long, 49.2890625, 8.484375
LatLon03521, Lat-Long, 49.2890625, 8.671875
LatLon03522, Lat-Long, 49.2890625, 8.859375
LatLon03523, Lat-Long, 49.2890625, 9.046875
LatLon03524, Lat-Long, 49.2890625, 9.234375
LatLon03525, Lat-Long, 49.2890625, 9.421875
LatLon03526, Lat-Long, 49.2890625, 9.609375
LatLon03527, Lat-Long, 49.2890625, 9.796875
LatLon03528, Lat-Long, 49.2890625, 9.984375
LatLon03529, Lat-Long, 49.2890625, 10.171875
LatLon03530, Lat-Long, 49.2890625, 10.359375
LatLon03531, Lat-Long, 49.2890625, 10.546875
LatLon03532, Lat-Long, 49.2890625, 10.734375
LatLon03533, Lat-Long, 49.2890625, 10.921875
LatLon03534, Lat-Long, 49.2890625, 11.109375
LatLon03535, Lat-Long, 49.2890625, 11.296875
LatLon03536, Lat-Long, 49.5703125, 7.359375
LatLon03537, Lat-Long, 49.5703125, 7.546875
LatLon03538, Lat-Long, 49.5703125, 7.734375
LatLon03539, Lat-Long, 49.5703125, 7.921875
LatLon03540, Lat-Long, 49.5703125, 8.109375
LatLon03541, Lat-Long, 49.5703125, 8.296875
LatLon03542, Lat-Long, 49.5703125, 8.484375
LatLon03543, Lat-Long, 49.5703125, 8.671875
LatLon03544, Lat-Long, 49.5703125, 8.859375
LatLon03545, Lat-Long, 49.5703125, 9.046875
LatLon03546, Lat-Long, 49.5703125, 9.234375
LatLon03547, Lat-Long, 49.5703125, 9.421875
LatLon03548, Lat-Long, 49.5703125, 9.609375
LatLon03549, Lat-Long, 49.5703125, 9.796875
LatLon03550, Lat-Long, 49.5703125, 9.984375
LatLon03551, Lat-Long, 49.5703125, 10.171875
LatLon03552, Lat-Long, 49.5703125, 10.359375
LatLon03553, Lat-Long, 49.5703125, 10.546875
LatLon03554, Lat-Long, 49.5703125, 10.734375
LatLon03555, Lat-Long, 49.5703125, 10.921875
LatLon03556, Lat-Long, 49.5703125, 11.109375
LatLon03557, Lat-Long, 49.5703125, 11.296875
LatLon03558, Lat-Long, 49.8515625, 8.109375
LatLon03559, Lat-Long, 49.8515625, 8.296875
LatLon03560, Lat-Long, 49.8515625, 8.484375
LatLon03561, Lat-Long, 49.8515625, 8.671875
LatLon03562, Lat-Long, 49.8515625, 8.859375
LatLon03563, Lat-Long, 49.8515625, 9.046875
LatLon03564, Lat-Long, 49.8515625, 9.234375
LatLon03565, Lat-Long, 49.8515625, 9.421875
LatLon03566, Lat-Long, 49.8515625, 9.609375
LatLon03567, Lat-Long, 49.8515625, 9.796875
LatLon03568, Lat-Long, 49.8515625, 9.984375
LatLon03569, Lat-Long, 49.8515625, 10.171875
LatLon03570, Lat-Long, 49.8515625, 10.359375
LatLon03571, Lat-Long, 49.8515625, 10.546875
LatLon03572, Lat-Long, 49.8515625, 10.734375
LatLon03573, Lat-Long, 49.8515625, 10.921875
LatLon03574, Lat-Long, 49.8515625, 11.109375
LatLon03575, Lat-Long, 49.8515625, 11.296875
LatLon03576, Lat-Long, 50.1328125, 8.296875
LatLon03577, Lat-Long, 50.1328125, 8.484375
LatLon03578, Lat-Long, 50.1328125, 8.671875
LatLon03579, Lat-Long, 50.1328125, 8.859375
LatLon03580, Lat-Long, 50.1328125, 9.046875
LatLon03581, Lat-Long, 50.1328125, 9.234375
LatLon03582, Lat-Long, 50.1328125, 9.421875
LatLon03583, Lat-Long, 50.1328125, 9.609375
LatLon03584, Lat-Long, 50.1328125, 9.796875
LatLon03585, Lat-Long, 50.1328125, 9.984375
LatLon03586, Lat-Long, 50.1328125, 10.171875
LatLon03587, Lat-Long, 50.1328125, 10.359375
LatLon03588, Lat-Long, 50.1328125, 10.546875
LatLon03589, Lat-Long, 50.1328125, 10.734375
LatLon03590, Lat-Long, 50.1328125, 10.921875
LatLon03591, Lat-Long, 50.1328125, 11.109375
LatLon03592, Lat-Long, 50.1328125, 11.296875
LatLon03593, Lat-Long, 50.1328125, 11.484375
LatLon03594, Lat-Long, 50.4140625, 8.859375
LatLon03595, Lat-Long, 50.4140625, 9.046875
LatLon03596, Lat-Long, 50.4140625, 9.234375
LatLon03597, Lat-Long, 50.4140625, 9.421875
LatLon03598, Lat-Long, 50.4140625, 9.609375
LatLon03599, Lat-Long, 50.4140625, 9.796875
LatLon03600, Lat-Long, 50.4140625, 9.984375
LatLon03601, Lat-Long, 50.4140625, 10.171875
LatLon03602, Lat-Long, 50.4140625, 10.359375
LatLon03603, Lat-Long, 50.4140625, 10.546875
LatLon03604, Lat-Long, 50.4140625, 10.734375
LatLon03605, Lat-Long, 50.4140625, 10.921875
LatLon03606, Lat-Long, 50.4140625, 11.109375
LatLon03607, Lat-Long, 50.4140625, 11.296875
LatLon03608, Lat-Long, 50.4140625, 11.484375
LatLon03609, Lat-Long, 50.4140625, 11.671875
LatLon03610, Lat-Long, 50.6953125, 9.421875
LatLon03611, Lat-Long, 50.6953125, 9.609375
LatLon03612, Lat-Long, 50.6953125, 9.796875
LatLon03613, Lat-Long, 50.6953125, 9.984375
LatLon03614, Lat-Long, 50.6953125, 10.171875
LatLon03615, Lat-Long, 50.6953125, 10.359375
LatLon03616, Lat-Long, 50.6953125, 10.546875
LatLon03617, Lat-Long, 50.6953125, 10.734375
LatLon03618, Lat-Long, 50.6953125, 10.921875
LatLon03619, Lat-Long, 50.6953125, 11.109375
LatLon03620, Lat-Long, 50.6953125, 11.296875
LatLon03621, Lat-Long, 50.6953125, 11.484375
LatLon03622, Lat-Long, 50.6953125, 11.671875
LatLon03623, Lat-Long, 50.6953125, 11.859375
LatLon03624, Lat-Long, 50.9765625, 10.546875
LatLon03625, Lat-Long, 50.9765625, 10.734375
LatLon03626, Lat-Long, 50.9765625, 10.921875
LatLon03627, Lat-Long, 50.9765625, 11.109375
LatLon03628, Lat-Long, 50.9765625, 11.296875
LatLon03629, Lat-Long, 50.9765625, 11.484375
LatLon03630, Lat-Long, 50.9765625, 11.671875
LatLon03631, Lat-Long, 50.9765625, 11.859375
LatLon03632, Lat-Long, 36.6328125, 14.484375
LatLon03633, Lat-Long, 36.6328125, 14.671875
LatLon03634, Lat-Long, 36.6328125, 14.859375
LatLon03635, Lat-Long, 36.6328125, 15.046875
LatLon03636, Lat-Long, 36.6328125, 15.234375
LatLon03637, Lat-Long, 36.6328125, 15.421875
LatLon03638, Lat-Long, 36.9140625, 14.484375
LatLon03639, Lat-Long, 36.9140625, 14.671875
LatLon03640, Lat-Long, 36.9140625, 14.859375
LatLon03641, Lat-Long, 36.9140625, 15.046875
LatLon03642, Lat-Long, 36.9140625, 15.234375
LatLon03643, Lat-Long, 36.9140625, 15.421875
LatLon03644, Lat-Long, 36.9140625, 15.609375
LatLon03645, Lat-Long, 36.9140625, 15.796875
LatLon03646, Lat-Long, 36.9140625, 15.984375
LatLon03647, Lat-Long, 36.9140625, 16.171875
LatLon03648, Lat-Long, 36.9140625, 16.546875
LatLon03649, Lat-Long, 37.1953125, 14.484375
LatLon03650, Lat-Long, 37.1953125, 14.671875
LatLon03651, Lat-Long, 37.1953125, 14.859375
LatLon03652, Lat-Long, 37.1953125, 15.046875
LatLon03653, Lat-Long, 37.1953125, 15.234375
LatLon03654, Lat-Long, 37.1953125, 15.421875
LatLon03655, Lat-Long, 37.1953125, 15.609375
LatLon03656, Lat-Long, 37.1953125, 15.796875
LatLon03657, Lat-Long, 37.1953125, 15.984375
LatLon03658, Lat-Long, 37.1953125, 16.171875
LatLon03659, Lat-Long, 37.1953125, 16.359375
LatLon03660, Lat-Long, 37.1953125, 16.546875
LatLon03661, Lat-Long, 37.1953125, 16.734375
LatLon03662, Lat-Long, 37.1953125, 16.921875
LatLon03663, Lat-Long, 37.4765625, 14.296875
LatLon03664, Lat-Long, 37.4765625, 14.484375
LatLon03665, Lat-Long, 37.4765625, 14.671875
LatLon03666, Lat-Long, 37.4765625, 14.859375
LatLon03667, Lat-Long, 37.4765625, 15.046875
LatLon03668, Lat-Long, 37.4765625, 15.234375
LatLon03669, Lat-Long, 37.4765625, 15.421875
LatLon03670, Lat-Long, 37.4765625, 15.609375
LatLon03671, Lat-Long, 37.4765625, 15.796875
LatLon03672, Lat-Long, 37.4765625, 15.984375
LatLon03673, Lat-Long, 37.4765625, 16.171875
LatLon03674, Lat-Long, 37.4765625, 16.359375
LatLon03675, Lat-Long, 37.4765625, 16.546875
LatLon03676, Lat-Long, 37.4765625, 16.734375
LatLon03677, Lat-Long, 37.4765625, 16.921875
LatLon03678, Lat-Long, 37.4765625, 17.109375
LatLon03679, Lat-Long, 37.7578125, 14.671875
LatLon03680, Lat-Long, 37.7578125, 14.859375
LatLon03681, Lat-Long, 37.7578125, 15.046875
LatLon03682, Lat-Long, 37.7578125, 15.234375
LatLon03683, Lat-Long, 37.7578125, 15.421875
LatLon03684, Lat-Long, 37.7578125, 15.609375
LatLon03685, Lat-Long, 37.7578125, 15.796875
LatLon03686, Lat-Long, 37.7578125, 15.984375
LatLon03687, Lat-Long, 37.7578125, 16.171875
LatLon03688, Lat-Long, 37.7578125, 16.359375
LatLon03689, Lat-Long, 37.7578125, 16.546875
LatLon03690, Lat-Long, 37.7578125, 16.734375
LatLon03691, Lat-Long, 37.7578125, 16.921875
LatLon03692, Lat-Long, 37.7578125, 17.109375
LatLon03693, Lat-Long, 37.7578125, 17.296875
LatLon03694, Lat-Long, 38.0390625, 14.859375
LatLon03695, Lat-Long, 38.0390625, 15.046875
LatLon03696, Lat-Long, 38.0390625, 15.234375
LatLon03697, Lat-Long, 38.0390625, 15.421875
LatLon03698, Lat-Long, 38.0390625, 15.609375
LatLon03699, Lat-Long, 38.0390625, 15.796875
LatLon03700, Lat-Long, 38.0390625, 15.984375
LatLon03701, Lat-Long, 38.0390625, 16.171875
LatLon03702, Lat-Long, 38.0390625, 16.359375
LatLon03703, Lat-Long, 38.0390625, 16.546875
LatLon03704, Lat-Long, 38.0390625, 16.734375
LatLon03705, Lat-Long, 38.0390625, 16.921875
LatLon03706, Lat-Long, 38.0390625, 17.109375
LatLon03707, Lat-Long, 38.0390625, 17.296875
LatLon03708, Lat-Long, 38.0390625, 17.484375
LatLon03709, Lat-Long, 38.3203125, 14.671875
LatLon03710, Lat-Long, 38.3203125, 14.859375
LatLon03711, Lat-Long, 38.3203125, 15.046875
LatLon03712, Lat-Long, 38.3203125, 15.234375
LatLon03713, Lat-Long, 38.3203125, 15.421875
LatLon03714, Lat-Long, 38.3203125, 15.609375
LatLon03715, Lat-Long, 38.3203125, 15.796875
LatLon03716, Lat-Long, 38.3203125, 15.984375
LatLon03717, Lat-Long, 38.3203125, 16.171875
LatLon03718, Lat-Long, 38.3203125, 16.359375
LatLon03719, Lat-Long, 38.3203125, 16.546875
LatLon03720, Lat-Long, 38.3203125, 16.734375
LatLon03721, Lat-Long, 38.3203125, 16.921875
LatLon03722, Lat-Long, 38.3203125, 17.109375
LatLon03723, Lat-Long, 38.3203125, 17.296875
LatLon03724, Lat-Long, 38.3203125, 17.484375
LatLon03725, Lat-Long, 38.6015625, 14.484375
LatLon03726, Lat-Long, 38.6015625, 14.671875
LatLon03727, Lat-Long, 38.6015625, 14.859375
LatLon03728, Lat-Long, 38.6015625, 15.046875
LatLon03729, Lat-Long, 38.6015625, 15.234375
LatLon03730, Lat-Long, 38.6015625, 15.421875
LatLon03731, Lat-Long, 38.6015625, 15.609375
LatLon03732, Lat-Long, 38.6015625, 15.796875
LatLon03733, Lat-Long, 38.6015625, 15.984375
LatLon03734, Lat-Long, 38.6015625, 16.171875
LatLon03735, Lat-Long, 38.6015625, 16.359375
LatLon03736, Lat-Long, 38.6015625, 16.546875
LatLon03737, Lat-Long, 38.6015625, 16.734375
LatLon03738, Lat-Long, 38.6015625, 16.921875
LatLon03739, Lat-Long, 38.6015625, 17.109375
LatLon03740, Lat-Long, 38.6015625, 17.296875
LatLon03741, Lat-Long, 38.6015625, 17.484375
LatLon03742, Lat-Long, 38.6015625, 17.671875
LatLon03743, Lat-Long, 38.6015625, 17.859375
LatLon03744, Lat-Long, 38.8828125, 14.671875
LatLon03745, Lat-Long, 38.8828125, 14.859375
LatLon03746, Lat-Long, 38.8828125, 15.046875
LatLon03747, Lat-Long, 38.8828125, 15.234375
LatLon03748, Lat-Long, 38.8828125, 15.421875
LatLon03749, Lat-Long, 38.8828125, 15.609375
LatLon03750, Lat-Long, 38.8828125, 15.796875
LatLon03751, Lat-Long, 38.8828125, 15.984375
LatLon03752, Lat-Long, 38.8828125, 16.171875
LatLon03753, Lat-Long, 38.8828125, 16.359375
LatLon03754, Lat-Long, 38.8828125, 16.546875
LatLon03755, Lat-Long, 38.8828125, 16.734375
LatLon03756, Lat-Long, 38.8828125, 16.921875
LatLon03757, Lat-Long, 38.8828125, 17.109375
LatLon03758, Lat-Long, 38.8828125, 17.296875
LatLon03759, Lat-Long, 39.1640625, 14.671875
LatLon03760, Lat-Long, 39.1640625, 14.859375
LatLon03761, Lat-Long, 39.1640625, 15.046875
LatLon03762, Lat-Long, 39.1640625, 15.234375
LatLon03763, Lat-Long, 39.1640625, 15.421875
LatLon03764, Lat-Long, 39.1640625, 15.609375
LatLon03765, Lat-Long, 39.1640625, 15.796875
LatLon03766, Lat-Long, 39.1640625, 15.984375
LatLon03767, Lat-Long, 39.1640625, 16.171875
LatLon03768, Lat-Long, 39.1640625, 16.359375
LatLon03769, Lat-Long, 39.4453125, 14.671875
LatLon03770, Lat-Long, 39.4453125, 14.859375
LatLon03771, Lat-Long, 39.4453125, 15.046875
LatLon03772, Lat-Long, 39.4453125, 15.234375
LatLon03773, Lat-Long, 39.4453125, 15.421875
LatLon03774, Lat-Long, 39.4453125, 15.609375
LatLon03775, Lat-Long, 39.7265625, 14.671875
LatLon03776, Lat-Long, 39.7265625, 14.859375
LatLon03777, Lat-Long, 39.7265625, 15.046875
LatLon03778, Lat-Long, 40.0078125, 14.484375
LatLon03779, Lat-Long, 40.0078125, 14.671875
LatLon03780, Lat-Long, 40.0078125, 14.859375
LatLon03781, Lat-Long, 40.0078125, 15.046875
LatLon03782, Lat-Long, 40.0078125, 15.234375
LatLon03783, Lat-Long, 40.0078125, 15.796875
LatLon03784, Lat-Long, 40.2890625, 14.484375
LatLon03785, Lat-Long, 40.2890625, 14.671875
LatLon03786, Lat-Long, 40.2890625, 14.859375
LatLon03787, Lat-Long, 40.2890625, 15.609375
LatLon03788, Lat-Long, 40.5703125, 14.296875
LatLon03789, Lat-Long, 40.5703125, 14.484375
LatLon03790, Lat-Long, 40.5703125, 14.671875
LatLon03791, Lat-Long, 40.5703125, 14.859375
LatLon03792, Lat-Long, 40.8515625, 14.109375
LatLon03793, Lat-Long, 40.8515625, 14.296875
LatLon03794, Lat-Long, 40.8515625, 14.484375
LatLon03795, Lat-Long, 40.8515625, 14.671875
LatLon03796, Lat-Long, 41.1328125, 13.734375
LatLon03797, Lat-Long, 41.1328125, 13.921875
LatLon03798, Lat-Long, 41.1328125, 14.109375
LatLon03799, Lat-Long, 41.1328125, 14.296875
LatLon03800, Lat-Long, 41.1328125, 14.484375
LatLon03801, Lat-Long, 41.4140625, 13.546875
LatLon03802, Lat-Long, 41.4140625, 13.734375
LatLon03803, Lat-Long, 41.4140625, 13.921875
LatLon03804, Lat-Long, 41.4140625, 14.109375
LatLon03805, Lat-Long, 41.4140625, 14.296875
LatLon03806, Lat-Long, 41.6953125, 13.359375
LatLon03807, Lat-Long, 41.6953125, 13.546875
LatLon03808, Lat-Long, 41.6953125, 13.734375
LatLon03809, Lat-Long, 41.6953125, 13.921875
LatLon03810, Lat-Long, 41.9765625, 11.109375
LatLon03811, Lat-Long, 41.9765625, 11.296875
LatLon03812, Lat-Long, 41.9765625, 11.484375
LatLon03813, Lat-Long, 41.9765625, 11.671875
LatLon03814, Lat-Long, 41.9765625, 11.859375
LatLon03815, Lat-Long, 41.9765625, 12.984375
LatLon03816, Lat-Long, 41.9765625, 13.171875
LatLon03817, Lat-Long, 41.9765625, 13.359375
LatLon03818, Lat-Long, 41.9765625, 13.546875
LatLon03819, Lat-Long, 41.9765625, 13.734375
LatLon03820, Lat-Long, 42.2578125, 11.109375
LatLon03821, Lat-Long, 42.2578125, 11.296875
LatLon03822, Lat-Long, 42.2578125, 11.484375
LatLon03823, Lat-Long, 42.2578125, 11.671875
LatLon03824, Lat-Long, 42.2578125, 11.859375
LatLon03825, Lat-Long, 42.2578125, 12.046875
LatLon03826, Lat-Long, 42.2578125, 12.234375
LatLon03827, Lat-Long, 42.2578125, 12.796875
LatLon03828, Lat-Long, 42.2578125, 12.984375
LatLon03829, Lat-Long, 42.2578125, 13.171875
LatLon03830, Lat-Long, 42.2578125, 13.359375
LatLon03831, Lat-Long, 42.2578125, 13.546875
LatLon03832, Lat-Long, 42.5390625, 11.109375
LatLon03833, Lat-Long, 42.5390625, 11.296875
LatLon03834, Lat-Long, 42.5390625, 11.484375
LatLon03835, Lat-Long, 42.5390625, 11.671875
LatLon03836, Lat-Long, 42.5390625, 11.859375
LatLon03837, Lat-Long, 42.5390625, 12.046875
LatLon03838, Lat-Long, 42.5390625, 12.234375
LatLon03839, Lat-Long, 42.5390625, 12.421875
LatLon03840, Lat-Long, 42.5390625, 12.609375
LatLon03841, Lat-Long, 42.5390625, 12.796875
LatLon03842, Lat-Long, 42.5390625, 12.984375
LatLon03843, Lat-Long, 42.5390625, 13.171875
LatLon03844, Lat-Long, 42.8203125, 11.109375
LatLon03845, Lat-Long, 42.8203125, 11.296875
LatLon03846, Lat-Long, 42.8203125, 11.484375
LatLon03847, Lat-Long, 42.8203125, 11.859375
LatLon03848, Lat-Long, 42.8203125, 12.046875
LatLon03849, Lat-Long, 42.8203125, 12.234375
LatLon03850, Lat-Long, 42.8203125, 12.421875
LatLon03851, Lat-Long, 42.8203125, 12.609375
LatLon03852, Lat-Long, 42.8203125, 12.796875
LatLon03853, Lat-Long, 43.1015625, 11.296875
LatLon03854, Lat-Long, 43.1015625, 11.484375
LatLon03855, Lat-Long, 43.1015625, 12.046875
LatLon03856, Lat-Long, 43.1015625, 12.234375
LatLon03857, Lat-Long, 43.1015625, 12.421875
LatLon03858, Lat-Long, 43.1015625, 12.609375
LatLon03859, Lat-Long, 43.3828125, 12.046875
LatLon03860, Lat-Long, 43.3828125, 12.234375
